PARID,Postcode,Borough,Latitude,Longitude,NTA,Street_Address
1000080039,10004,MANHATTAN,40.703235,-74.012421,Battery Park City-Lower Manhattan,32 PEARL STREET
1000080051,10004,MANHATTAN,40.702744,-74.012201,Battery Park City-Lower Manhattan,6 WATER STREET
1000100033,10004,MANHATTAN,40.704025,-74.012638,Battery Park City-Lower Manhattan,8 STONE STREET
1000110029,10004,MANHATTAN,40.704039,-74.01231700000001,Battery Park City-Lower Manhattan,11 STONE STREET
1000161301,10282,MANHATTAN,40.714812,-74.016153,Battery Park City-Lower Manhattan,102 NORTH END AVENUE
1000169002,10004,MANHATTAN,40.705523,-74.01711,Battery Park City-Lower Manhattan,2 WEST STREET
1000190024,10006,MANHATTAN,40.707632000000004,-74.013068,Battery Park City-Lower Manhattan,50 TRINITY PLACE
1000290043,10004,MANHATTAN,40.704703,-74.010398,Battery Park City-Lower Manhattan,9 SOUTH WILLIAM STREET
1000311002,10005,MANHATTAN,40.705486,-74.007874,Battery Park City-Lower Manhattan,75 WALL STREET
1000370008,10005,MANHATTAN,40.704638,-74.006694,Battery Park City-Lower Manhattan,110 WALL STREET
1000370013,10005,MANHATTAN,40.705187,-74.00636899999999,Battery Park City-Lower Manhattan,129 FRONT STREET
1000390038,10005,MANHATTAN,40.705431,-74.00705500000001,Battery Park City-Lower Manhattan,126 WATER STREET
1000390041,10005,MANHATTAN,40.705299,-74.007242,Battery Park City-Lower Manhattan,120 WATER STREET
1000400016,10005,MANHATTAN,40.706773,-74.00914300000001,Battery Park City-Lower Manhattan,52 WILLIAM STREET
1000410015,10005,MANHATTAN,40.706523,-74.00825999999999,Battery Park City-Lower Manhattan,60 PINE STREET
1000411302,10005,MANHATTAN,40.7064,-74.008043,Battery Park City-Lower Manhattan,66 PINE STREET
1000411303,10005,MANHATTAN,40.7064,-74.008043,Battery Park City-Lower Manhattan,66 PINE STREET
1000520008,10006,MANHATTAN,40.709468,-74.01293100000001,Battery Park City-Lower Manhattan,133 GREENWICH STREET
1000530002,10006,MANHATTAN,40.708351,-74.014323,Battery Park City-Lower Manhattan,99 WASHINGTON STREET
1000530037,10006,MANHATTAN,40.708321000000005,-74.01345,Battery Park City-Lower Manhattan,102 GREENWICH STREET
1000530038,10006,MANHATTAN,40.708263,-74.013475,Battery Park City-Lower Manhattan,100 GREENWICH STREET
1000531201,10006,MANHATTAN,40.709139,-74.01402,Battery Park City-Lower Manhattan,123 WASHINGTON STREET
1000550016,10006,MANHATTAN,40.709493,-74.014976,Battery Park City-Lower Manhattan,80 WEST STREET
1000560001,10006,MANHATTAN,40.709728999999996,-74.013818,Battery Park City-Lower Manhattan,140 WASHINGTON STREET
1000640001,10038,MANHATTAN,40.708931,-74.009035,Battery Park City-Lower Manhattan,51 NASSAU STREET
1000641102,10038,MANHATTAN,40.709669,-74.010092,Battery Park City-Lower Manhattan,170 BROADWAY
1000650024,10038,MANHATTAN,40.709765000000004,-74.008765,Battery Park City-Lower Manhattan,24 JOHN STREET
1000651102,10038,MANHATTAN,40.710037,-74.00977900000001,Battery Park City-Lower Manhattan,180 BROADWAY
1000680016,10038,MANHATTAN,40.708028000000006,-74.00793900000001,Battery Park City-Lower Manhattan,84 WILLIAM STREET
1000680028,10038,MANHATTAN,40.707753000000004,-74.006918,Battery Park City-Lower Manhattan,15 GOLD STREET
1000690001,10038,MANHATTAN,40.707086,-74.00624300000001,Battery Park City-Lower Manhattan,215 PEARL STREET
1000690030,10038,MANHATTAN,40.707704,-74.006644,Battery Park City-Lower Manhattan,4 PLATT STREET
1000720007,10038,MANHATTAN,40.705714,-74.005399,Battery Park City-Lower Manhattan,151 MAIDEN LANE
1000720012,10038,MANHATTAN,40.706051,-74.0051,Battery Park City-Lower Manhattan,161 FRONT STREET
1000780011,10038,MANHATTAN,40.708988,-74.007654,Battery Park City-Lower Manhattan,55 JOHN STREET
1000780020,10038,MANHATTAN,40.709728999999996,-74.006792,Battery Park City-Lower Manhattan,106 FULTON STREET
1000790010,10038,MANHATTAN,40.709916,-74.008949,Battery Park City-Lower Manhattan,17 JOHN STREET
1000800004,10007,MANHATTAN,40.711453000000006,-74.010504,Battery Park City-Lower Manhattan,55 CHURCH STREET
1000890003,10038,MANHATTAN,40.710764000000005,-74.007708,Battery Park City-Lower Manhattan,26 ANN STREET
1000901201,10038,MANHATTAN,40.711393,-74.00666600000001,Battery Park City-Lower Manhattan,5 BEEKMAN STREET
1000901202,10038,MANHATTAN,40.710962,-74.00686400000001,Battery Park City-Lower Manhattan,123 NASSAU STREET
1000920014,10038,MANHATTAN,40.710306,-74.006828,Battery Park City-Lower Manhattan,49 ANN STREET
1000921001,10038,MANHATTAN,40.71055,-74.005771,Battery Park City-Lower Manhattan,33 BEEKMAN STREET
1000921002,10038,MANHATTAN,40.71055,-74.005771,Battery Park City-Lower Manhattan,33 BEEKMAN STREET
1000921003,10038,MANHATTAN,40.71055,-74.005771,Battery Park City-Lower Manhattan,33 BEEKMAN STREET
1001060017,10038,MANHATTAN,40.709021,-74.00227199999999,Battery Park City-Lower Manhattan,320 PEARL STREET
1001070038,10038,MANHATTAN,40.707962,-74.001706,Battery Park City-Lower Manhattan,29 PECK SLIP
1001231101,10007,MANHATTAN,40.712987,-74.008686,SoHo-TriBeCa-Civic Center-Little Italy,30 PARK PLACE
1001361401,10007,MANHATTAN,40.715205,-74.009476,SoHo-TriBeCa-Civic Center-Little Italy,85 WEST BROADWAY
1001450012,10007,MANHATTAN,40.715309000000005,-74.00875500000001,SoHo-TriBeCa-Civic Center-Little Italy,125 CHAMBERS STREET
1001460023,10013,MANHATTAN,40.716114000000005,-74.00737,SoHo-TriBeCa-Civic Center-Little Italy,130 DUANE STREET
1001640009,10013,MANHATTAN,40.715002,-73.999628,Chinatown,46 MULBERRY STREET
1001720020,10013,MANHATTAN,40.716968,-74.00188299999999,SoHo-TriBeCa-Civic Center-Little Italy,76 LAFAYETTE STREET
1001870016,10013,MANHATTAN,40.719783,-74.010227,SoHo-TriBeCa-Civic Center-Little Italy,377 GREENWICH STREET
1001910001,10013,MANHATTAN,40.719128000000005,-74.005166,SoHo-TriBeCa-Civic Center-Little Italy,2 AVENUE OF THE AMER
1001950007,10013,MANHATTAN,40.718488,-74.00264399999999,SoHo-TriBeCa-Civic Center-Little Italy,396 BROADWAY
1001960009,10013,MANHATTAN,40.719358,-74.00190500000001,SoHo-TriBeCa-Civic Center-Little Italy,416 BROADWAY
1001960024,10013,MANHATTAN,40.718096,-74.00133100000001,SoHo-TriBeCa-Civic Center-Little Italy,88 WALKER STREET
1002020023,10013,MANHATTAN,40.715763,-73.996378,Chinatown,50 BOWERY
1002030017,10013,MANHATTAN,40.717321999999996,-73.99557,SoHo-TriBeCa-Civic Center-Little Italy,140 HESTER STREET
1002090019,10013,MANHATTAN,40.719084,-73.999953,SoHo-TriBeCa-Civic Center-Little Italy,138 LAFAYETTE STREET
1002090024,10013,MANHATTAN,40.718515999999994,-74.000635,SoHo-TriBeCa-Civic Center-Little Italy,251 CANAL STREET
1002110029,10013,MANHATTAN,40.721,-74.004152,SoHo-TriBeCa-Civic Center-Little Italy,370 CANAL STREET
1002120045,10013,MANHATTAN,40.721068,-74.005758,SoHo-TriBeCa-Civic Center-Little Italy,2 YORK STREET
1002270028,10013,MANHATTAN,40.721634,-74.004412,SoHo-TriBeCa-Civic Center-Little Italy,306 WEST BROADWAY
1002270052,10013,MANHATTAN,40.722827,-74.004726,SoHo-TriBeCa-Civic Center-Little Italy,27 GRAND STREET
1002330002,10013,MANHATTAN,40.719904,-74.00030699999999,SoHo-TriBeCa-Civic Center-Little Italy,9 CROSBY STREET
1002340011,10013,MANHATTAN,40.719891,-73.99875899999999,SoHo-TriBeCa-Civic Center-Little Italy,159 GRAND STREET
1002390020,10013,MANHATTAN,40.718128,-73.99499300000001,SoHo-TriBeCa-Civic Center-Little Italy,116 BOWERY
1002390029,10013,MANHATTAN,40.717821,-73.99515500000001,SoHo-TriBeCa-Civic Center-Little Italy,104 BOWERY
1002740024,10002,MANHATTAN,40.712433000000004,-73.99273199999999,Chinatown,154 MADISON STREET
1002790015,10038,MANHATTAN,40.712875,-73.998586,Chinatown,59 ST JAMES PLACE
1002820023,10002,MANHATTAN,40.713149,-73.99298399999999,Chinatown,95 HENRY STREET
1002820031,10002,MANHATTAN,40.713761,-73.993666,Chinatown,91 EAST BROADWAY
1002820080,10002,MANHATTAN,40.714299,-73.993723,Chinatown,79 DIVISION STREET
1002921110,10002,MANHATTAN,40.715389,-73.99353599999999,Chinatown,86 CANAL STREET
1002930019,10002,MANHATTAN,40.714771,-73.99265600000001,Chinatown,5 ALLEN STREET
1002940007,10002,MANHATTAN,40.715018,-73.992313,Chinatown,60 CANAL STREET
1003030015,10002,MANHATTAN,40.717132,-73.99550500000001,Chinatown,91 BOWERY
1003030025,10002,MANHATTAN,40.716525,-73.994647,Chinatown,61 CHRYSTIE STREET
1003030035,10002,MANHATTAN,40.715916,-73.995127,Chinatown,125 CANAL STREET
1003040004,10002,MANHATTAN,40.717607,-73.995245,Chinatown,101 BOWERY
1003040016,10002,MANHATTAN,40.718403,-73.994665,Chinatown,237 GRAND STREET
1003060029,10002,MANHATTAN,40.717044,-73.992547,Chinatown,79 ELDRIDGE STREET
1003480036,10002,MANHATTAN,40.717969000000004,-73.986458,Lower East Side,150 DELANCEY STREET
1004091101,10002,MANHATTAN,40.718559,-73.99,Chinatown,100 ORCHARD STREET
1004091102,10002,MANHATTAN,40.718559,-73.99,Chinatown,100 ORCHARD STREET
1004100048,10002,MANHATTAN,40.719967,-73.988023,Chinatown,107 RIVINGTON STREET
1004101001,10002,MANHATTAN,40.719111,-73.988864,Chinatown,101 LUDLOW STREET
1004110041,10002,MANHATTAN,40.720362,-73.9882,Chinatown,136 LUDLOW STREET
1004120048,10002,MANHATTAN,40.721810999999995,-73.98746700000001,Chinatown,180 LUDLOW STREET
1004121003,10002,MANHATTAN,40.721853,-73.988304,Chinatown,180 ORCHARD STREET
1004130041,10002,MANHATTAN,40.718095,-73.990938,Chinatown,88 ALLEN STREET
1004150067,10002,MANHATTAN,40.720040999999995,-73.98926,Chinatown,139 ORCHARD STREET
1004150077,10002,MANHATTAN,40.719454,-73.98956,Chinatown,119 ORCHARD STREET
1004160058,10002,MANHATTAN,40.721043,-73.988748,Chinatown,163 ORCHARD STREET
1004170011,10002,MANHATTAN,40.723137,-73.989303,Chinatown,151 EAST HOUSTON STREET
1004171002,10002,MANHATTAN,40.722248,-73.988899,Chinatown,190 ALLEN STREET
1004180036,10002,MANHATTAN,40.718707,-73.99268000000001,Chinatown,108 FORSYTH STREET
1004220047,10002,MANHATTAN,40.723382,-73.990144,Chinatown,135 EAST HOUSTON STREET
1004230008,10002,MANHATTAN,40.719051,-73.994553,Chinatown,143 BOWERY
1004250004,10002,MANHATTAN,40.720741,-73.993864,Chinatown,189 BOWERY
1004250023,10002,MANHATTAN,40.721337,-73.992561,Chinatown,11 RIVINGTON STREET
1004260005,10002,MANHATTAN,40.721949,-73.993402,Chinatown,223 BOWERY
1004260017,10002,MANHATTAN,40.722747999999996,-73.99310600000001,Chinatown,245 BOWERY
1004271601,10002,MANHATTAN,40.722786,-73.99146400000001,Chinatown,215 CHRYSTIE STREET
1004510039,10003,MANHATTAN,40.728269,-73.984803,East Village,147 1 AVENUE
1004570009,10003,MANHATTAN,40.725465,-73.991879,East Village,1 EAST 2 STREET
1004580006,10003,MANHATTAN,40.726046999999994,-73.991908,East Village,335 BOWERY
1004610003,10003,MANHATTAN,40.727751,-73.9912,East Village,25 COOPER SQUARE
1004610006,10003,MANHATTAN,40.728171,-73.990897,East Village,35 COOPER SQUARE
1004620018,10003,MANHATTAN,40.72821,-73.98868900000001,East Village,38 EAST 7 STREET
1004630007,10003,MANHATTAN,40.729279999999996,-73.990085,East Village,71 COOPER SQUARE
1004649006,10003,MANHATTAN,40.729793,-73.989703,East Village,29 3 AVENUE
1004650001,10003,MANHATTAN,40.729807,-73.989692,East Village,31 3 AVENUE
1004670001,10003,MANHATTAN,40.731415000000005,-73.98853299999999,East Village,67 3 AVENUE
1004700050,10013,MANHATTAN,40.719251,-73.994495,SoHo-TriBeCa-Civic Center-Little Italy,146 BOWERY
1004700053,10013,MANHATTAN,40.719018,-73.994589,SoHo-TriBeCa-Civic Center-Little Italy,138 BOWERY
1004710055,10013,MANHATTAN,40.719193,-73.996883,SoHo-TriBeCa-Civic Center-Little Italy,196 GRAND STREET
1004730017,10013,MANHATTAN,40.721524,-73.999278,SoHo-TriBeCa-Civic Center-Little Italy,431 BROOME STREET
1004770068,10013,MANHATTAN,40.723687,-74.005372,SoHo-TriBeCa-Civic Center-Little Italy,52 WATTS STREET
1004790029,10012,MANHATTAN,40.720687,-73.995173,SoHo-TriBeCa-Civic Center-Little Italy,30 KENMARE STREET
1004810001,10013,MANHATTAN,40.720733,-73.997388,SoHo-TriBeCa-Civic Center-Little Italy,400 BROOME STREET
1004880003,10012,MANHATTAN,40.724183000000004,-74.003196,SoHo-TriBeCa-Civic Center-Little Italy,60 THOMPSON STREET
1004911201,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911202,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911203,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911204,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911205,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911206,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911207,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911208,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911209,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911210,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911211,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911212,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911213,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911214,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911215,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911216,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911217,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911218,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911219,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911220,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911221,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911222,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911223,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911224,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911225,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911226,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911227,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911228,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911229,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911230,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911231,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911232,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911233,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911234,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911235,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911236,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911237,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911238,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911239,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911240,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911241,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911242,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911243,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911244,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911245,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911246,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911247,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911248,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911249,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911250,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911251,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911252,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911253,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911254,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911255,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911256,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911257,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911258,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911259,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911260,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911261,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911262,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911263,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911264,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911265,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911266,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911267,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911268,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911269,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911270,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911271,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911272,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911273,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911274,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911275,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911276,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911277,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911278,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911279,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911280,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911281,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911282,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911283,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911284,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911285,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911286,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911287,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911288,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911289,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911290,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911291,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911292,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911293,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911294,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911295,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911296,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911297,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911298,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911299,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911300,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911301,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911302,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911303,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911304,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911305,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911306,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911307,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911308,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911309,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911310,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911311,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911312,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911313,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911314,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
1004911315,10013,MANHATTAN,40.725615999999995,-74.005253,SoHo-TriBeCa-Civic Center-Little Italy,246 SPRING STREET
