,Name,Rating,Review Count,Street Address,Zip Code,Url,Latitude,Longitude
10,Punjabi Grocery & Deli,4.5,394,114 E 1st St,10009,https://www.yelp.com/biz/punjabi-grocery-and-deli-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7227225423661,-73.9866224576721
11,Saiguette,4.5,620,935 Columbus Ave,10025,https://www.yelp.com/biz/saiguette-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.79902,-73.96281
12,The Royal Underground,4.5,79,36-10 30th Ave,11103,https://www.yelp.com/biz/the-royal-underground-astoria-5?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.76463,-73.91716
13,Utopia Bagels,4.5,604,1909 Utopia Pkwy,11357,https://www.yelp.com/biz/utopia-bagels-whitestone-2?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7798968356453,-73.7930051609874
14,La Ñapa,4.5,74,656 Nostrand Ave,11216,https://www.yelp.com/biz/la-%C3%B1apa-brooklyn-2?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.67596,-73.95007
15,The Independent,4.5,95,147 W 40th St,10018,https://www.yelp.com/biz/the-independent-new-york-3?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.75468,-73.98744
16,Wowfulls,4.5,327,90 Kent Ave,10002,https://www.yelp.com/biz/wowfulls-new-york-4?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.721231,-73.962162
17,Burger & Lobster,4.0,5435,39 W 19th St,10011,https://www.yelp.com/biz/burger-and-lobster-new-york-4?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.74007,-73.99344
18,Alfie's Pizza,4.5,139,8608 117th St,11418,https://www.yelp.com/biz/alfies-pizza-richmond-hill?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.69983,-73.83291
19,Hamido Seafood,4.5,136,3308 Ditmars Blvd,11105,https://www.yelp.com/biz/hamido-seafood-astoria?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7750008,-73.9095623
20,Penny House Cafe,4.5,259,732 Washington Ave,11238,https://www.yelp.com/biz/penny-house-cafe-brooklyn?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.676044,-73.963713
21,Cellar 335,4.5,523,335 Newark Ave,07302,https://www.yelp.com/biz/cellar-335-jersey-city?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7249692,-74.0515195
22,Ltauha Restaurant,4.5,365,55-50 Myrtle Ave,11385,https://www.yelp.com/biz/ltauha-restaurant-ridgewood-3?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.6998889,-73.9067463
23,Campania Coal Fired Pizza,4.5,510,9824 4th Ave,11209,https://www.yelp.com/biz/campania-coal-fired-pizza-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.6136093139648,-74.033332824707
24,Roasted Masala,4.5,90,914 Columbus Ave,10025,https://www.yelp.com/biz/roasted-masala-new-york-2?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.79846,-73.96366
25,Mia's Bakery,4.5,714,139 Smith St,11201,https://www.yelp.com/biz/mias-bakery-brooklyn?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.6870199,-73.9901299
26,Snax Spot,4.5,209,534 9th Ave,10018,https://www.yelp.com/biz/snax-spot-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.75674,-73.993461
27,Good Thanks NYC,4.5,175,131A Orchard St,10002,https://www.yelp.com/biz/good-thanks-nyc-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.71972,-73.98952
28,Piccola Cucina Osteria,4.5,560,196 Spring St,10012,https://www.yelp.com/biz/piccola-cucina-osteria-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.72506,-74.00322
29,Semicolon Cafe,4.5,67,77 Hudson St,07302,https://www.yelp.com/biz/semicolon-cafe-jersey-city?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.714764,-74.034663
30,Blue Cups,4.5,104,3804 61st St,11377,https://www.yelp.com/biz/blue-cups-woodside-3?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7475735,-73.9025305
31,Brooklyn Bagel & Coffee Company,4.0,1444,286 8th Ave,10001,https://www.yelp.com/biz/brooklyn-bagel-and-coffee-company-new-york-2?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.746183,-73.997642
32,Monarch Restaurant,4.5,60,146 Metropolitan Ave,11249,https://www.yelp.com/biz/monarch-restaurant-brooklyn?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.71595,-73.96222
33,Nerai,4.5,476,55 E 54th St,10022,https://www.yelp.com/biz/nerai-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.760258,-73.9730857
34,Pico,4.5,321,419 Beach 129th St,11694,https://www.yelp.com/biz/pico-rockaway?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.57829,-73.849648
35,Paulie Gee's,4.5,1251,60 Greenpoint Ave,11222,https://www.yelp.com/biz/paulie-gees-brooklyn?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.729546,-73.958568
36,Izakaya MEW,4.0,2305,53 W 35th St,10001,https://www.yelp.com/biz/izakaya-mew-new-york-3?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7501853096499,-73.9863203465939
37,LĒNA,4.5,141,137 Eldridge St,10002,https://www.yelp.com/biz/l%C4%93na-new-york-8?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.719135,-73.991758
38,NY Pizza Suprema,4.0,2017,413 8th Ave,10001,https://www.yelp.com/biz/ny-pizza-suprema-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7502059936523,-73.9953231811523
39,Seed + Mill,4.5,230,409 W 15th St,10011,https://www.yelp.com/biz/seed-mill-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7420723,-74.0056454
40,Mi Noodle Bar,4.5,230,391 2nd Ave,10010,https://www.yelp.com/biz/mi-noodle-bar-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7377,-73.981304
41,Balvanera,4.5,234,152 Stanton St,10002,https://www.yelp.com/biz/balvanera-new-york-3?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.72063,-73.98539
42,Blackbeard Ramen,4.5,499,607 Gorge Rd,07010,https://www.yelp.com/biz/blackbeard-ramen-cliffside-park-2?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.8243589123235,-73.9876905320009
43,Sushi Time,4.5,505,72-42 Austin St,11375,https://www.yelp.com/biz/sushi-time-forest-hills?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7185591,-73.841229
44,Marc Forgione,4.5,924,134 Reade St,10013,https://www.yelp.com/biz/marc-forgione-new-york-2?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.71647,-74.0095599
45,Musashi Asian Cuisine,4.5,155,495 Grand St,11211,https://www.yelp.com/biz/musashi-asian-cuisine-brooklyn-2?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7111358642578,-73.9514236450195
46,Mixtape Bushwick,4.5,78,1533 Myrtle Ave,11237,https://www.yelp.com/biz/mixtape-bushwick-brooklyn?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.6994942,-73.9140196
47,Atera,4.5,259,77 Worth St,10013,https://www.yelp.com/biz/atera-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.71694,-74.0057
48,Lamb Noodle Soup 滋補羊肉燴面,4.5,186,4128 Main St,11355,https://www.yelp.com/biz/lamb-noodle-soup-%E6%BB%8B%E8%A3%9C%E7%BE%8A%E8%82%89%E7%87%B4%E9%9D%A2-flushing?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.757207,-73.829389
49,Antica Ristorante,4.5,500,8 Stone St,10004,https://www.yelp.com/biz/antica-ristorante-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7039355145338,-74.0121731758117
