,Name,Rating,Review Count,Street Address,Zip Code,Url,Latitude,Longitude
0,Anthony's Butcher & Deli,5.0,52,7324 3rd Ave,11209,https://www.yelp.com/biz/anthonys-butcher-and-deli-brooklyn?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.632309,-74.0277176
1,Layaly Cafe,4.5,164,4409 Broadway,11103,https://www.yelp.com/biz/layaly-cafe-astoria-2?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7574149828242,-73.9153653450743
2,Miyabi Asian Fusion,4.5,346,1348 Forest Ave,10302,https://www.yelp.com/biz/miyabi-asian-fusion-staten-island?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.6258092020868,-74.1345641477488
3,Georgian Deli and Bakery,5.0,48,2270 86th St,11214,https://www.yelp.com/biz/georgian-deli-and-bakery-brooklyn?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.600711,-73.99221
4,Stanley's Pierogi,5.0,46,5401 Metropolitan Ave,11385,https://www.yelp.com/biz/stanleys-pierogi-ridgewood?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.71334,-73.910362
5,Cumin N Eat,5.0,46,700 Plaza Dr,07094,https://www.yelp.com/biz/cumin-n-eat-secaucus?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.785867,-74.044791
6,Avant Garden,4.5,333,130 E 7th St,10009,https://www.yelp.com/biz/avant-garden-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7261499,-73.98402
7,Silky Kitchen,4.5,220,137 E 13th St,10003,https://www.yelp.com/biz/silky-kitchen-new-york-3?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.73297,-73.98829
8,Bangklyn East Harlem,4.5,117,2051 2nd Ave,10029,https://www.yelp.com/biz/bangklyn-east-harlem-new-york-2?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7903,-73.94307
9,Sunny and Annie's,4.5,485,94 Ave B,10003,https://www.yelp.com/biz/sunny-and-annies-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.724653,-73.981702
