,Name,Rating,Review Count,Street Address,Zip Code,Url,Latitude,Longitude
10,B Side Pizza & Wine Bar,4.5,1139,370 W 51st St,10019,https://www.yelp.com/biz/b-side-pizza-and-wine-bar-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.76394,-73.9883399
11,Näna Good Eats,5.0,105,152-67A 10th Ave,11357,https://www.yelp.com/biz/n%C3%A4na-good-eats-whitestone?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7939370106912,-73.8078446955679
12,KazuNori  | The Original Hand Roll Bar,4.5,939,15 W 28th St,10001,https://www.yelp.com/biz/kazunori-the-original-hand-roll-bar-new-york-2?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.74519,-73.98824
13,Prospect Provisions,5.0,99,597 4th Ave,11215,https://www.yelp.com/biz/prospect-provisions-brooklyn?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.6649938946527,-73.9930540403283
14,Samurai Sushi,4.5,260,245 Paterson Ave,07073,https://www.yelp.com/biz/samurai-sushi-east-rutherford?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.8339891469313,-74.0975059568882
15,Pisillo Italian Panini,4.5,589,97 Nassau St,10038,https://www.yelp.com/biz/pisillo-italian-panini-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.710558,-74.007594
16,Sami's Kabab House,4.5,403,35-57 Crescent St,11106,https://www.yelp.com/biz/samis-kabab-house-astoria?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7587874,-73.9326435
17,Crema,5.0,81,695 Bergen Ave,07304,https://www.yelp.com/biz/crema-jersey-city?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7238920057973,-74.0703685447746
18,Pomp & Circumstance Dining,5.0,56,577 Lorimer St,11211,https://www.yelp.com/biz/pomp-and-circumstance-dining-williamsburg?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.714166,-73.949612
19,Sushi By M,4.5,435,75 E 4th St,10003,https://www.yelp.com/biz/sushi-by-m-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.72666,-73.99027
20,Jajaja Plantas Mexicana,4.5,936,162 E Broadway,10002,https://www.yelp.com/biz/jajaja-plantas-mexicana-new-york-2?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7141530317142,-73.9904247969389
21,Lillo Cucina Italiana,5.0,138,331 Henry St,11201,https://www.yelp.com/biz/lillo-cucina-italiana-brooklyn?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.69023,-73.99634
22,Sai,4.5,154,95-34 Queens Blvd,11374,https://www.yelp.com/biz/sai-rego-park?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.73012,-73.8636
23,Bushwick Grind,5.0,106,63 Whipple St,11206,https://www.yelp.com/biz/bushwick-grind-brooklyn-3?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.70167,-73.944455
24,Song E Napule,4.5,473,146 W Houston St,10012,https://www.yelp.com/biz/song-e-napule-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.72813,-74.00188
25,Cuomo And Sons,4.5,207,7709 Broadway,07047,https://www.yelp.com/biz/cuomo-and-sons-north-bergen?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.79803,-74.00219
26,Yaar Indian Restaurant,4.5,391,22-55 31st St,11105,https://www.yelp.com/biz/yaar-indian-restaurant-astoria?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.774803026853,-73.9120166023413
27,PROOF Coffee Roasters,5.0,140,335 E 27th St,10016,https://www.yelp.com/biz/proof-coffee-roasters-new-york-5?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.73985,-73.97742
28,MTHR Vegan,4.5,262,329 W 49th St,10019,https://www.yelp.com/biz/mthr-vegan-new-york-2?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.76241,-73.98806
29,SalaThai Restaurant,4.5,360,307 Amsterdam Ave,10023,https://www.yelp.com/biz/salathai-restaurant-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7801199,-73.98032
30,Best Bagel & Coffee,4.5,3319,225 W 35th St,10001,https://www.yelp.com/biz/best-bagel-and-coffee-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7522683,-73.9910861
31,The Family Store,4.5,168,6905 3rd Ave,11209,https://www.yelp.com/biz/the-family-store-brooklyn-3?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.63544,-74.026
32,Daniel,4.5,1590,60 E 65th St,10065,https://www.yelp.com/biz/daniel-new-york-4?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7667736797858,-73.967607
33,Nicandra's,4.5,184,264 Irving Ave,11237,https://www.yelp.com/biz/nicandras-brooklyn?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.69962,-73.915939
34,THEP Thai Restaurant,4.5,1144,1439 2nd Ave,10021,https://www.yelp.com/biz/thep-thai-restaurant-new-york-5?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.77078,-73.95727
35,My Cuban Spot,4.5,211,488 Carroll St,11215,https://www.yelp.com/biz/my-cuban-spot-brooklyn?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.6769086333056,-73.9861538242469
36,The Calaveras,4.5,144,949 Columbus Ave,10025,https://www.yelp.com/biz/the-calaveras-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.79956,-73.96241
37,Beyond Sushi,4.5,918,229 E 14th St,10003,https://www.yelp.com/biz/beyond-sushi-new-york-7?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7329,-73.98588
38,Brooklyn Blend,4.5,307,194 Tompkins Ave,11206,https://www.yelp.com/biz/brooklyn-blend-brooklyn?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.6923575699329,-73.9457686990499
39,La Contenta,4.5,747,102 Norfolk St,10002,https://www.yelp.com/biz/la-contenta-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.71873,-73.98691
40,Piccante,4.5,177,7214-A 3rd Ave,11209,https://www.yelp.com/biz/piccante-brooklyn?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.63319,-74.02742
41,Gossip House,4.5,143,147-46 Northern Blvd,11354,https://www.yelp.com/biz/gossip-house-flushing-2?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.765195445126,-73.8175190780554
42,Gramercy Tavern,4.5,2910,42 E 20th St,10003,https://www.yelp.com/biz/gramercy-tavern-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.73844,-73.98825
43,Dutch Freds,4.5,1572,307 W 47th St,10036,https://www.yelp.com/biz/dutch-freds-new-york-2?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.760835,-73.987823
44,Newyorktitlan,4.5,131,1525 Gates Ave,11237,https://www.yelp.com/biz/newyorktitlan-brooklyn?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.6990509033203,-73.9129409790039
45,DeStefano's Steakhouse,4.5,833,89 Conselyea St,11211,https://www.yelp.com/biz/destefanos-steakhouse-brooklyn?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.71503,-73.94767
46,Jungsik,4.5,593,2 Harrison St,10013,https://www.yelp.com/biz/jungsik-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7185910158738,-74.0088844299316
47,Benyam Cuisine,5.0,121,2795 Frederick Douglas Blvd,10039,https://www.yelp.com/biz/benyam-cuisine-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.82522,-73.94058
48,Chela Modern Mexican,4.5,459,408 5th Ave,11215,https://www.yelp.com/biz/chela-modern-mexican-brooklyn?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.67032,-73.98569
49,Addictive Wine and Tapas Bar,4.5,200,87-01 Northern Blvd,11372,https://www.yelp.com/biz/addictive-wine-and-tapas-bar-jackson-heights-4?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.75632,-73.8806
