,Name,Rating,Review Count,Street Address,Zip Code,Url,Latitude,Longitude
0,Little Forno,4.5,115,276 Bay Ridge Ave,11220,https://www.yelp.com/biz/little-forno-brooklyn?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.6358621544235,-74.0266559830585
1,Vito's Slices and Ices,4.5,87,464 9th Ave,10018,https://www.yelp.com/biz/vitos-slices-and-ices-new-york-2?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7545,-73.99528
2,Kochi,4.5,88,652 10th Ave,10036,https://www.yelp.com/biz/kochi-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.76201,-73.99351
3,Yafa Cafe,5.0,42,4415 4th Ave,11220,https://www.yelp.com/biz/yafa-cafe-brooklyn-2?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.64938,-74.00925
4,Dulce De Leche Bakery,4.5,287,6510 Bergenline Ave,07093,https://www.yelp.com/biz/dulce-de-leche-bakery-west-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7933,-74.0126
5,Sushi Nonaka,5.0,35,410 Amsterdam Ave,10024,https://www.yelp.com/biz/sushi-nonaka-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.783672,-73.978343
6,Wafels & Dinges,4.5,192,Broadway & 66th St,10023,https://www.yelp.com/biz/wafels-and-dinges-new-york-4?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.773826,-73.982199
7,TONCHIN NEW YORK,4.5,1189,13 W 36th St,10018,https://www.yelp.com/biz/tonchin-new-york-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7502727,-73.9844951
8,Bubo,4.5,173,515 3rd Ave,10016,https://www.yelp.com/biz/bubo-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.74598,-73.97753
9,Spring Cafe,4.5,104,153D Centre St,10013,https://www.yelp.com/biz/spring-cafe-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.71792,-74.00021
10,LoveMama,4.5,5032,174 2nd Ave,10003,https://www.yelp.com/biz/lovemama-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7303859,-73.9860613
11,Daesung Korean Noodle,4.5,280,45-04 162nd St,11358,https://www.yelp.com/biz/daesung-korean-noodle-flushing-2?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.75616,-73.80484
12,Parisi Bakery,4.5,409,198 Mott St,10012,https://www.yelp.com/biz/parisi-bakery-new-york-4?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7211836,-73.9954365
13,Rincon Criollo,4.5,810,40-09 Junction Blvd,11368,https://www.yelp.com/biz/rincon-criollo-corona?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7489644,-73.8690814
14,Karczma,4.5,575,136 Greenpoint Ave,11222,https://www.yelp.com/biz/karczma-brooklyn?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.729977,-73.955128
15,Green Recipes,5.0,68,147-16 45th Ave,11355,https://www.yelp.com/biz/green-recipes-flushing-6?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7554187,-73.8146905
16,Trademark Taste + Grind,4.5,645,38 W 36th St,10018,https://www.yelp.com/biz/trademark-taste-grind-new-york-2?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7503233942813,-73.9855566306885
17,Veggie Castle II,4.5,409,13209 Liberty Ave,11419,https://www.yelp.com/biz/veggie-castle-ii-south-richmond-hill?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.6908513035417,-73.8138093799353
18,Baciccia Pizza e Cucina,4.5,107,426A 7th Ave,11215,https://www.yelp.com/biz/baciccia-pizza-e-cucina-brooklyn?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.663816,-73.98448
19,Hot Space,4.5,132,774 51st St,11220,https://www.yelp.com/biz/hot-space-brooklyn?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.64068,-74.00476
20,Tanoshi Sushi Sake Bar,4.5,648,1372 York Ave,10021,https://www.yelp.com/biz/tanoshi-sushi-sake-bar-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.767568,-73.952815
21,Rocco Steakhouse,4.5,358,72 Madison Ave,10016,https://www.yelp.com/biz/rocco-steakhouse-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7438607,-73.9861214
22,Smile of the Beyond,4.5,100,8614 Parsons Blvd,11432,https://www.yelp.com/biz/smile-of-the-beyond-jamaica-4?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7091044,-73.8047199
23,Alfalfa,4.5,100,1110 Washington St,07030,https://www.yelp.com/biz/alfalfa-hoboken?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.75048,-74.02725
24,Xixa,4.5,578,241 S 4th St,11211,https://www.yelp.com/biz/xixa-brooklyn?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7104,-73.95854
25,L'albero Dei Gelati,4.5,268,341 5th Ave,11215,https://www.yelp.com/biz/l-albero-dei-gelati-brooklyn-2?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.671932,-73.9836569
26,Rizzo Bakery,4.5,105,208 Central Ave,07307,https://www.yelp.com/biz/rizzo-bakery-jersey-city?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.74173,-74.052106
27,Vito's Italian Deli,4.5,296,806 Washington St,07030,https://www.yelp.com/biz/vitos-italian-deli-hoboken?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.74636,-74.0284
28,Mumbai Masala,4.5,212,1768 Amsterdam Ave,10031,https://www.yelp.com/biz/mumbai-masala-new-york-2?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.82695,-73.94676
29,Fork Hill Kitchen,5.0,50,201 16th St,07087,https://www.yelp.com/biz/fork-hill-kitchen-union-city?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.76092,-74.03264
30,Akino,4.5,739,82-80 Broadway,11373,https://www.yelp.com/biz/akino-elmhurst?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7411784,-73.8814239
31,Sushumai Asian Fusion,4.5,190,112 Stanton St,10002,https://www.yelp.com/biz/sushumai-asian-fusion-new-york-2?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7211610690848,-73.9872866123915
32,Casa Del Chef Bistro,4.5,213,39-06 1/2 64th St,11377,https://www.yelp.com/biz/casa-del-chef-bistro-woodside-2?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.746291,-73.900092
33,Halalish,4.5,73,41-17 Main St,11355,https://www.yelp.com/biz/halalish-flushing?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7577743,-73.8290814
34,Jardino Restaurant,4.5,82,1159 3rd Ave,10065,https://www.yelp.com/biz/jardino-restaurant-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.76686,-73.96249
35,Lamoon,4.5,255,8140 Broadway,11373,https://www.yelp.com/biz/lamoon-elmhurst?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.742890245749,-73.883034010715
36,Del Frisco's Double Eagle Steakhouse,4.5,2995,1221 Ave Of The Americas,10020,https://www.yelp.com/biz/del-friscos-double-eagle-steakhouse-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.759412,-73.982221
