,Name,Rating,Review Count,Street Address,Zip Code,Url,Latitude,Longitude
13,Astoria Seafood and Grill,4.5,104,25-79 Steinway St,11103,https://www.yelp.com/biz/astoria-seafood-and-grill-astoria?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.76586,-73.91304
14,Samakmak Seafood,4.5,85,772 Westside Ave,07306,https://www.yelp.com/biz/samakmak-seafood-jersey-city?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.72675,-74.07624
15,Tea and Milk,4.5,409,32-02 34th Ave,11106,https://www.yelp.com/biz/tea-and-milk-astoria?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.75904,-73.92631
16,Galata Mediterranean Cuisine,4.5,351,212 E 34th St,10016,https://www.yelp.com/biz/galata-mediterranean-cuisine-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.74531,-73.97753
17,Amélie,4.5,2681,22 W 8th St,10011,https://www.yelp.com/biz/am%C3%A9lie-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7327,-73.99766
18,Pocion,4.5,164,704 W 177th St,10033,https://www.yelp.com/biz/pocion-new-york-6?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.8475749396196,-73.9384309485114
19,Ñaño Ecuadorian Kitchen,4.5,556,691 10th Ave,10036,https://www.yelp.com/biz/%C3%B1a%C3%B1o-ecuadorian-kitchen-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7631,-73.99335
20,Panino Rustico,4.5,456,8222 17th Ave,11214,https://www.yelp.com/biz/panino-rustico-brooklyn-6?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.610494,-74.003153
21,Happy Zoe Vegan Bakery,4.5,116,102 B Nassau Ave,11222,https://www.yelp.com/biz/happy-zoe-vegan-bakery-brooklyn?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.724233,-73.949646
22,Santiago's Beer Garden,4.5,228,2337 1st Ave,10035,https://www.yelp.com/biz/santiagos-beer-garden-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.79849,-73.93382
23,Prato Bakery,4.5,241,371 4th St,07302,https://www.yelp.com/biz/prato-bakery-jersey-city?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.724389,-74.051179
24,Despaña Queens,4.5,569,408 Broome St,10013,https://www.yelp.com/biz/despa%C3%B1a-queens-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.721094,-73.9978255
25,The Breakfast Shack,4.5,137,30th St & 30th Ave,11102,https://www.yelp.com/biz/the-breakfast-shack-astoria?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7671641442994,-73.9224709424561
26,Lagman House,4.5,112,2612 E 14th St,11235,https://www.yelp.com/biz/lagman-house-brooklyn-2?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.58756,-73.95548
27,Benson's NYC,4.5,388,181 Essex St,10002,https://www.yelp.com/biz/bensons-nyc-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7218302,-73.9866963
28,Yanni’s Coffee,5.0,64,96 7th Ave,10011,https://www.yelp.com/biz/yanni-s-coffee-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7397792,-73.9989726
29,Bin 5,4.5,358,1233 Bay St,10305,https://www.yelp.com/biz/bin-5-staten-island?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.613335,-74.065258
30,Yemen Cafe & Restaurant,4.5,513,176 Atlantic Ave,11201,https://www.yelp.com/biz/yemen-cafe-and-restaurant-brooklyn-3?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.6899167976363,-73.9936561765076
31,The KOVA,4.5,78,1775B Richmond Rd,10306,https://www.yelp.com/biz/the-kova-staten-island?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.587346,-74.104111
32,Cheeky Sandwiches,4.5,1182,35 Orchard St,10002,https://www.yelp.com/biz/cheeky-sandwiches-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7158,-73.99169
33,ShabuRo,4.5,431,520 Bergen Blvd,07650,https://www.yelp.com/biz/shaburo-palisades-park?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.8480599,-73.98447
34,Ginjan,5.0,38,85 E 125th St,10035,https://www.yelp.com/biz/ginjan-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.8053795,-73.9392237737775
35,"Ciao, Gloria",5.0,37,550 Vanderbilt Ave,11238,https://www.yelp.com/biz/ciao-gloria-brooklyn?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.6804,-73.96822
36,Rome to Brooklyn Pizza,5.0,37,755 Grand St,11211,https://www.yelp.com/biz/rome-to-brooklyn-pizza-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.71187,-73.94283
37,Manhatta,4.5,471,28 Liberty St,10005,https://www.yelp.com/biz/manhatta-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.70797,-74.00889
38,Whealth Kitchen,4.5,93,615 Pavonia Ave,07306,https://www.yelp.com/biz/whealth-kitchen-jersey-city?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.732409,-74.061069
39,Ras Plant Based,5.0,53,739 Franklin Ave,11238,https://www.yelp.com/biz/ras-plant-based-brooklyn?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.67341,-73.956712
40,Red Poke,4.5,547,600 9th Ave,10036,https://www.yelp.com/biz/red-poke-new-york-2?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7588993,-73.991915
41,Traif,4.5,1864,229 S 4th St,11211,https://www.yelp.com/biz/traif-brooklyn?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.710658,-73.958872
42,Bua Thai Ramen & Robata Grill,4.5,702,1611 2nd Ave,10028,https://www.yelp.com/biz/bua-thai-ramen-and-robata-grill-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.77635,-73.95308
43,Heidi's House By The Side Of The Road,4.5,611,308 E 78th St,10075,https://www.yelp.com/biz/heidis-house-by-the-side-of-the-road-new-york-2?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.772189,-73.955029
44,Dear Mama Coffee,4.5,280,308 E 109th St,10029,https://www.yelp.com/biz/dear-mama-coffee-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.79227,-73.94062
45,SoleLuna Restaurant,4.5,395,40-01 Queens Blvd,11104,https://www.yelp.com/biz/soleluna-restaurant-sunnyside?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7439934462309,-73.9240421354771
46,Royal 35 Steakhouse,4.5,205,1 E 35th St,10016,https://www.yelp.com/biz/royal-35-steakhouse-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.74897,-73.98348
47,Mordi's Sandwich Shop,4.5,77,320 Communipaw Ave,07304,https://www.yelp.com/biz/mordis-sandwich-shop-jersey-city-6?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.71042,-74.06105
48,Express Halal Food,5.0,40,Jamaica Ave,11421,https://www.yelp.com/biz/express-halal-food-woodhaven?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.69262,-73.85743
49,Ocean Prime,4.5,582,123 W 52nd St,10019,https://www.yelp.com/biz/ocean-prime-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.76173,-73.98063
