,Name,Rating,Review Count,Street Address,Zip Code,Url,Latitude,Longitude
19,Sushi Yasaka,4.0,1762,251 W 72nd St,10023,https://www.yelp.com/biz/sushi-yasaka-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.779583,-73.983482
20,Marea,4.0,2041,240 Central Park S,10019,https://www.yelp.com/biz/marea-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7674213694566,-73.9810554368179
21,Earl's Beer & Cheese,4.5,600,1259 Park Ave,10029,https://www.yelp.com/biz/earls-beer-and-cheese-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.78729,-73.95152
22,Luke's Lobster Upper East Side,4.0,1157,242 E 81st St,10028,https://www.yelp.com/biz/lukes-lobster-upper-east-side-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7747308470083,-73.9545491922026
23,Olea,4.0,874,171 Lafayette Ave,11238,https://www.yelp.com/biz/olea-brooklyn-2?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.6877844,-73.9706046
24,Liu's Shanghai,4.5,377,1869 Bath Ave,11214,https://www.yelp.com/biz/lius-shanghai-brooklyn-2?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.6026411895768,-74.0038766549142
25,El Rey Del Taco Truck,4.5,476,33-01 30th Ave,11103,https://www.yelp.com/biz/el-rey-del-taco-truck-astoria-2?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.76622,-73.91933
26,The Islands,4.0,704,671 Washington Ave,11238,https://www.yelp.com/biz/the-islands-brooklyn-2?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.6770523794749,-73.9634169638157
27,Rustic Table,4.0,855,504 W 42nd St,10036,https://www.yelp.com/biz/rustic-table-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.759624,-73.9958265
28,Hobby's Delicatessen & Restaurant,4.5,262,32 Branford Pl,07102,https://www.yelp.com/biz/hobbys-delicatessen-and-restaurant-newark?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.73509,-74.17438
29,Il Falco,4.5,287,21-50 44th Dr,11101,https://www.yelp.com/biz/il-falco-long-island-city?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7476595714373,-73.9455319123659
30,Double Zero,4.5,502,65 2nd Ave,10003,https://www.yelp.com/biz/double-zero-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7261288,-73.9896645
31,Mama Chicken,4.5,197,252 Broad Ave,07650,https://www.yelp.com/biz/mama-chicken-palisades-park?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.8472099,-73.99807
32,David's Brisket House and Deli,4.5,443,533 Nostrand Ave,11216,https://www.yelp.com/biz/davids-brisket-house-and-deli-brooklyn?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.679434,-73.949515
33,Hug Esan,4.5,151,77-16 Woodside Ave,11373,https://www.yelp.com/biz/hug-esan-elmhurst?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7436465,-73.8873753
34,Ippudo NY,4.0,9979,65 4th Ave,10003,https://www.yelp.com/biz/ippudo-ny-new-york-7?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.73092,-73.99015
35,City Tamale,4.5,60,1316 Oak Point Ave,10474,https://www.yelp.com/biz/city-tamale-bronx-3?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.81016,-73.884653
36,Il Fornaio Bakery Cafe,4.5,260,29-14 30th Ave,11102,https://www.yelp.com/biz/il-fornaio-bakery-cafe-astoria-2?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7675803588504,-73.9232428640954
37,Maison Pickle,4.0,986,2315 Broadway,10024,https://www.yelp.com/biz/maison-pickle-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7870473,-73.9781361
38,Lucia Pizza,4.5,528,136-55 Roosevelt Ave,11354,https://www.yelp.com/biz/lucia-pizza-flushing?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.76032,-73.82813
39,Gersi,4.5,267,316 Court St,11231,https://www.yelp.com/biz/gersi-brooklyn?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.683438,-73.995711
40,District Saigon,4.0,595,37-15 Broadway,11103,https://www.yelp.com/biz/district-saigon-astoria?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7596365,-73.9199343
41,Family Corner Restaurant,4.5,214,2102 31st St,11105,https://www.yelp.com/biz/family-corner-restaurant-astoria?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7779502868652,-73.9089813232422
42,Au Cheval,4.5,478,33 Cortlandt Alley,10013,https://www.yelp.com/biz/au-cheval-new-york-7?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7183878,-74.0015522
43,Pearl Oyster Bar,4.0,824,18 Cornelia St,10014,https://www.yelp.com/biz/pearl-oyster-bar-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7314099,-74.00197
44,Keens Steakhouse,4.0,2559,72 W 36th St,10018,https://www.yelp.com/biz/keens-steakhouse-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.75071,-73.98652
45,Vietnaam,4.0,796,1700 2nd Ave,10128,https://www.yelp.com/biz/vietnaam-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7791481018066,-73.9504165649414
46,LOVE Korean BBQ,4.5,66,319 5th Ave,10016,https://www.yelp.com/biz/love-korean-bbq-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.747118,-73.985056
47,Piccoli Trattoria,4.5,480,522 6th Ave,11215,https://www.yelp.com/biz/piccoli-trattoria-brooklyn?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.665184,-73.98654
48,B&H Dairy,4.5,463,127 2nd Ave,10003,https://www.yelp.com/biz/b-and-h-dairy-new-york-2?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7284584,-73.9881668
49,Ralpho's Pizza,4.5,72,794 Broad Ave,07657,https://www.yelp.com/biz/ralphos-pizza-ridgefield?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.8394483,-74.0039607
