,Name,Rating,Review Count,Street Address,Zip Code,Url,Latitude,Longitude
0,Hansol Nutrition Center,4.5,159,160-26 Northern Blvd,11358,https://www.yelp.com/biz/hansol-nutrition-center-flushing-2?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.762701,-73.8053413
1,Gelateria Gentile,4.5,156,253 Wythe Ave,11249,https://www.yelp.com/biz/gelateria-gentile-williamsburg?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7161757,-73.9637628
2,De Mole,4.5,109,2 Hope St,11211,https://www.yelp.com/biz/de-mole-brooklyn?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.71377,-73.95786
3,5th Avenue Market & Gourmet Deli,4.5,112,185 5th Ave,11217,https://www.yelp.com/biz/5th-avenue-market-and-gourmet-deli-brooklyn-3?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.677055,-73.979725
4,Blueprint,4.5,329,196 5th Ave,11217,https://www.yelp.com/biz/blueprint-brooklyn-2?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.6769,-73.980411
5,Sottocasa Pizzeria,4.5,633,298 Atlantic Ave,11201,https://www.yelp.com/biz/sottocasa-pizzeria-brooklyn-3?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.688285,-73.989006
6,Defontes,4.5,342,379 Columbia St,11231,https://www.yelp.com/biz/defontes-brooklyn?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.6789444357833,-74.0053691263199
7,Nai Tapas,4.5,927,85 2nd Ave,10003,https://www.yelp.com/biz/nai-tapas-new-york-5?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7267949,-73.9892815
8,Cafe Alula,5.0,45,252 Franklin St,11222,https://www.yelp.com/biz/cafe-alula-brooklyn?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.73461,-73.95822
9,Gelso & Grand,4.5,928,186 Grand St,10013,https://www.yelp.com/biz/gelso-and-grand-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7194089547259,-73.9973777877722
