,Name,Rating,Review Count,Street Address,Zip Code,Url,Latitude,Longitude
10,Yakiniku Futago,4.5,342,37 W 17th St,10011,https://www.yelp.com/biz/yakiniku-futago-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.738851870947,-73.9941236398979
11,Luna's Kitchen & Bar,5.0,41,77-02 Roosevelt Ave,11372,https://www.yelp.com/biz/lunas-kitchen-and-bar-jackson-heights?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.746926,-73.888524
12,Hot N Juicy Crawfish,4.5,504,243 W 14th St,10011,https://www.yelp.com/biz/hot-n-juicy-crawfish-new-york-3?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7395099255823,-74.0016006497376
13,Nittis,4.5,152,523 9th Ave,10018,https://www.yelp.com/biz/nittis-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7567,-73.99411
14,Coarse NY,4.5,232,306 W 13th St,10014,https://www.yelp.com/biz/coarse-ny-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.73913,-74.00363
15,Gran Morsi,4.5,368,22 Warren St,10007,https://www.yelp.com/biz/gran-morsi-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7142052394856,-74.0077535494539
16,Fresco's Cantina,4.5,233,12-14 31st Ave,11106,https://www.yelp.com/biz/frescos-cantina-long-island-city?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.76837,-73.93303
17,Craft Culture,5.0,46,59-04 Myrtle Ave,11385,https://www.yelp.com/biz/craft-culture-ridgewood-4?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7004551589489,-73.8999652862549
18,Cinar Turkish Restaurant,4.5,304,677 Palisade Ave,07010,https://www.yelp.com/biz/cinar-turkish-restaurant-cliffside-park-3?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.8253370864609,-73.9829099178314
19,Beijing Dumpling House,4.5,287,88-38 Sutphin Blvd,11435,https://www.yelp.com/biz/beijing-dumpling-house-jamaica?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7043147,-73.8091804
20,Duane Park,4.5,475,308 Bowery,10012,https://www.yelp.com/biz/duane-park-new-york-3?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7249172,-73.9925423
21,Bea,4.0,2498,403 W 43rd St,10036,https://www.yelp.com/biz/bea-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7591968,-73.9923361
22,Belle’s Beef and Shakes,4.5,54,190 Passaic Ave,07109,https://www.yelp.com/biz/belle-s-beef-and-shakes-belleville?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.8065742002327,-74.1600005356293
23,Mughlai Indian Cuisine,4.5,81,255 W 55th St,10019,https://www.yelp.com/biz/mughlai-indian-cuisine-new-york-8?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.765394,-73.983272
24,St Kilda Coffee,4.5,190,328 W 44th St,10036,https://www.yelp.com/biz/st-kilda-coffee-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7588882446289,-73.9902648925781
25,American Cheez,4.5,113,444 7th Ave,11215,https://www.yelp.com/biz/american-cheez-brooklyn?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.6631983,-73.9846852
26,Cachapas Brooklyn,4.5,113,2311 Pitkin Ave,11207,https://www.yelp.com/biz/cachapas-brooklyn-brooklyn?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.67333,-73.88706
27,Cafe Ollin,4.5,394,339 E 108th St,10029,https://www.yelp.com/biz/cafe-ollin-new-york-6?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7912288,-73.9395386
28,Kaoru,4.5,350,306 E 46th St,10017,https://www.yelp.com/biz/kaoru-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.75202,-73.96977
29,Nefista Vegan Kofteh,5.0,28,106 Macdougal St,10012,https://www.yelp.com/biz/nefista-vegan-kofteh-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.729414,-74.000735
30,Asian-American Kitchen by Jook Sing,5.0,28,135B North 5th St,11249,https://www.yelp.com/biz/asian-american-kitchen-by-jook-sing-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.71701,-73.95918
31,Michael's Salumeria,4.5,121,536 Valley Brook Ave,07071,https://www.yelp.com/biz/michaels-salumeria-lyndhurst?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.809473,-74.120489
32,Crepe Guru,4.5,303,110 Bright St,07302,https://www.yelp.com/biz/crepe-guru-jersey-city?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.717937,-74.050175
33,Teppen Ramen,4.5,409,159 E 55th St,10022,https://www.yelp.com/biz/teppen-ramen-new-york-2?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.75929,-73.96879
34,OatMeals,4.5,403,120 W 3rd St,10012,https://www.yelp.com/biz/oatmeals-new-york-3?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.730389,-74.000533
35,Sweatshop,4.5,352,232 Metropolitan Ave,11211,https://www.yelp.com/biz/sweatshop-williamsburg?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7149542040034,-73.959786
36,Cull & Pistol Oyster Bar,4.0,637,75 9th Ave,10011,https://www.yelp.com/biz/cull-and-pistol-oyster-bar-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7426589397899,-74.0059285394953
37,Uotora,4.5,85,1075 Bergen St,11216,https://www.yelp.com/biz/uotora-brooklyn?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.676369,-73.950486
38,La Loncheria,4.5,60,41 Wilson Ave,11237,https://www.yelp.com/biz/la-loncheria-brooklyn?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.702921,-73.929105
39,Aroma Trattoria,4.5,60,932 8th Ave,10019,https://www.yelp.com/biz/aroma-trattoria-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.76549,-73.98355
40,Enthaice Thai Kitchen,4.0,673,33-20 31st Ave,11106,https://www.yelp.com/biz/enthaice-thai-kitchen-astoria?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7630889337809,-73.9213237166405
41,Mr.Chicken & Mrs.Tea,4.5,64,150-29 Crossbay Blvd,11417,https://www.yelp.com/biz/mr-chicken-and-mrs-tea-ozone-park?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.6698487,-73.8423077
42,Reyes Deli & Grocery,4.5,213,532 4th Ave,11215,https://www.yelp.com/biz/reyes-deli-and-grocery-brooklyn?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.66731,-73.99162
43,El Artesano Restaurant,4.5,203,4101 Bergenline Ave,07087,https://www.yelp.com/biz/el-artesano-restaurant-union-city?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.777122,-74.025535
44,Eva's Kitchen,4.5,401,11 W 8th St,10011,https://www.yelp.com/biz/evas-kitchen-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.732822,-73.997152
45,Phil-Am Kusina,4.5,143,556 Tompkins Ave,10305,https://www.yelp.com/biz/phil-am-kusina-staten-island?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.6123064741041,-74.0712469295854
46,Saigon Grill & Bar,4.5,219,4521 Ave N,11234,https://www.yelp.com/biz/saigon-grill-and-bar-brooklyn-3?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.61883,-73.93099
47,PROOF Coffee Roasters,4.5,107,65 Nassau St,10038,https://www.yelp.com/biz/proof-coffee-roasters-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.709487,-74.008651
48,Amy Thai Bistro,4.5,96,545 Flatbush Ave,11225,https://www.yelp.com/biz/amy-thai-bistro-brooklyn?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.660748,-73.960415
49,Jun-Men Ramen Bar,4.0,620,249 9th Ave,10001,https://www.yelp.com/biz/jun-men-ramen-bar-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.748209,-74.00047
